연번,쉘터 ID,정류소ID,법정동명,도로명 주소,지번 주소,온열체어 유무,에어커튼 유무,조명등 유무,공공와이파이 유무,비상벨 유무
1521,20221521,357000260,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 상리리 776,N,N,N,N,N
1522,20221522,357000261,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 학리 492-3,N,N,N,N,N
1523,20221523,357000267,고경면,경상북도 영천시 고경면 배골길 193,경상북도 영천시 고경면 학리 541,N,N,N,N,N
1524,20221524,357000262,고경면,경상북도 영천시 고경면 배골길 210,경상북도 영천시 고경면 학리 290-3,N,N,N,N,N
1525,20221525,357000266,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 학리 300,N,N,N,N,N
1526,20221526,357000263,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 학리 226,N,N,N,N,N
1527,20221527,357000265,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 학리 213-5,N,N,N,N,N
1528,20221528,357000264,고경면,경상북도 영천시 고경면 배골길 311,경상북도 영천시 고경면 학리 560,N,N,Y,N,N
1529,20221529,357000268,고경면,경상북도 영천시 고경면 배골길 134,경상북도 영천시 고경면 상리리 760,N,N,N,N,N
1530,20221530,357000270,고경면,경상북도 영천시 고경면 배골길 88,경상북도 영천시 고경면 상리리 278-4,N,N,Y,N,N
1531,20221531,357000168,고경면,경상북도 영천시 고경면 호국로 831,경상북도 영천시 고경면 도암리 936,N,N,N,N,N
1532,20221532,357000169,고경면,경상북도 영천시 고경면 호국로 795,경상북도 영천시 고경면 도암리 146-2,N,N,N,N,N
1533,20221533,357000170,고경면,경상북도 영천시 고경면 호국로 711,경상북도 영천시 고경면 도암리 235-7,N,N,N,N,N
1534,20221534,357000171,고경면,경상북도 영천시 고경면 호국로 653,,N,N,Y,N,N
1535,20221535,357000172,고경면,경상북도 영천시 고경면 호국로 615,경상북도 영천시 고경면 도암리 746-4,N,N,Y,N,N
1536,20221536,357000173,고경면,경상북도 영천시 고경면 호국로 579,경상북도 영천시 고경면 도암리 995-1,N,N,N,N,N
1537,20221537,357000174,고경면,경상북도 영천시 고경면 호국로 549,경상북도 영천시 고경면 창하리 52-1,N,N,Y,N,N
1538,20221538,357000175,고경면,경상북도 영천시 고경면 호국로 485,경상북도 영천시 고경면 창하리 1144-5,Y,N,Y,N,N
1539,20221539,357000176,고경면,경상북도 영천시 고경면 호국로 437,경상북도 영천시 고경면 창하리 695-10,Y,N,Y,N,N
1540,20221540,357000223,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 630,N,N,N,N,N
1541,20221541,357000224,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 645-1,N,N,N,N,N
1542,20221542,357000225,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 1044-1,N,N,N,N,N
1543,20221543,357001627,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 571,N,N,N,N,N
1544,20221544,357000226,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창상리 207-1,N,N,N,N,N
1545,20221545,357000227,고경면,경상북도 영천시 고경면 효자로 158,경상북도 영천시 고경면 창상리 228-3,N,N,N,N,N
1546,20221546,357000228,고경면,경상북도 영천시 고경면 효자로 180,경상북도 영천시 고경면 창상리 320-1,N,N,Y,N,N
1547,20221547,357001625,임고면,,경상북도 영천시 임고면 우항리 497-4,N,N,N,N,N
1548,20221548,357000229,임고면,경상북도 영천시 임고면 효자로 294,경상북도 영천시 임고면 우항리 706,N,N,Y,N,N
1549,20221549,357000230,임고면,경상북도 영천시 임고면 효자로 350,경상북도 영천시 임고면 우항리 1043-11,N,N,N,N,N
1550,20221550,357000231,임고면,,경상북도 영천시 임고면 우항리 755-1,N,N,N,N,N
1551,20221551,357000232,임고면,,경상북도 영천시 임고면 우항리 834-3,N,N,N,N,N
1552,20221552,357000233,임고면,경상북도 영천시 임고면 효자로 417,,N,N,N,N,N
1553,20221553,357000234,임고면,경상북도 영천시 임고면 효자로 383,경상북도 영천시 임고면 우항리 1051-145,N,N,N,N,N
1554,20221554,357000235,임고면,경상북도 영천시 임고면 효자로 349,경상북도 영천시 임고면 우항리 706,N,N,N,N,N
1555,20221555,357000236,임고면,,경상북도 영천시 임고면 우항리 298-2,N,N,N,N,N
1556,20221556,357001626,임고면,,경상북도 영천시 임고면 우항리 411-1,N,N,N,N,N
1557,20221557,357000237,고경면,경상북도 영천시 고경면 효자로 179,경상북도 영천시 고경면 창상리 320-1,N,N,N,N,N
1558,20221558,357000238,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창상리 228-3,N,N,N,N,N
1559,20221559,357000239,고경면,경상북도 영천시 고경면 효자로 123,경상북도 영천시 고경면 창상리 207-1,N,N,N,N,N
1560,20221560,357000240,고경면,경상북도 영천시 고경면 효자로 75,경상북도 영천시 고경면 창하리 1148-20,N,N,N,N,N
1561,20221561,357000241,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 1044-4,N,N,N,N,N
1562,20221562,357000242,고경면,경상북도 영천시 고경면 효자로 43,경상북도 영천시 고경면 창하리 650,N,N,Y,N,N
1563,20221563,357000243,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 창하리 640-2,N,N,N,N,N
1564,20221564,357000177,고경면,경상북도 영천시 고경면 호국로 397,경상북도 영천시 고경면 창하리 885-2,N,N,Y,N,N
1565,20221565,357000178,고경면,경상북도 영천시 고경면 호국로 353,경상북도 영천시 고경면 단포리 251-5,Y,Y,Y,Y,N
1566,20221566,357000179,고경면,경상북도 영천시 고경면 호국로 325,,N,N,Y,N,N
1567,20221567,357000180,언하동,,경상북도 영천시 언하동 281-3,N,N,N,N,N
1568,20221568,357000269,고경면,경상북도 영천시 고경면 ,경상북도 영천시 고경면 상리리 184-3,N,N,N,N,N
1569,20221569,357000974,서부동,경상북도 영천시 장수로 62,경상북도 영천시 화룡동 282-2,N,N,N,N,N
1570,20221570,357000975,화룡동,경상북도 영천시 장수로104,경상북도 영천시 화룡동 339-4,N,N,N,N,N
1571,20221571,357001260,화룡동,경상북도 영천시 장수로103,경상북도 영천시 화룡동 338-2,N,N,N,N,N
1572,20221572,357001261,서부동,경상북도 영천시 장수로 61,경상북도 영천시 화룡동 281-1,N,N,N,N,N
1573,20221573,357001262,화룡동,경상북도 영천시 장수로 33,경상북도 영천시 화룡동 245-1,N,N,N,N,N
1574,20221574,357001263,화룡동,경상북도 영천시 장수로 7,경상북도 영천시 화룡동 216-26,N,N,N,N,N
1575,20221575,357001481,금노동,경상북도 영천시 쇠늘안길 272,,N,N,Y,N,N
1576,20221576,357001482,금노동,경상북도 영천시 쇠늘안길 271,,N,N,N,N,N
1577,20221577,357001579,완산동,,경상북도 영천시 완산동 860-1,N,N,N,N,N
1578,20221578,357001580,완산동,,경상북도 영천시 완산동 860-3,N,N,N,N,N
1579,20221579,357001717,완산동,경상북도 영천시 안완산길 81,경상북도 영천시 완산동 409-2,N,N,N,N,N
1580,20221580,357001718,완산동,,경상북도 영천시 완산동 566-1,N,N,N,N,N
1581,20221581,357001719,완산동,,경상북도 영천시 완산동 61,N,N,N,N,N
1582,20221582,357001720,완산동,,경상북도 영천시 완산동 82,N,N,N,N,N
1583,20221583,357001721,완산동,,경상북도 영천시 완산동 14,N,N,N,N,N
1584,20221584,357001725,조교동,,경상북도 영천시 조교동 883-70,N,N,N,N,N
1585,20221585,357001724,조교동,,경상북도 영천시 조교동 883-157,N,N,N,N,N
1586,20221586,357001723,조교동,,경상북도 영천시 조교동 883-77,N,N,N,N,N
1587,20221587,357001722,조교동,,경상북도 영천시 조교동 48-4,N,N,N,N,N
1588,20221588,357000069,조교동,경상북도 영천시 호국로 227,경상북도 영천시 조교동 403-3,Y,N,Y,N,N
1589,20221589,357000070,조교동,경상북도 영천시 호국로 175,경상북도 영천시 조교동 577-2,N,N,N,N,N
1590,20221590,357010681,망정동,경상북도 영천시 망정로 26,경상북도 영천시 망정동 205-1,N,N,N,N,N
1591,20221591,357000063,망정동,,경상북도 영천시 망정동 94-3,N,N,N,N,N
1592,20221592,357000064,망정동,경상북도 영천시 망정로 74,경상북도 영천시 망정동 365,N,N,N,N,N
1593,20221593,357000065,망정동,경상북도 영천시 망정로 102,경상북도 영천시 망정동 401,N,N,N,N,N
1594,20221594,357000066,망정동,경상북도 영천시 언하공단로 88,경상북도 영천시 망정동 534-2,Y,Y,Y,Y,N
1595,20221595,357000067,언하동,경상북도 영천시 언하공단로 33,,N,N,N,N,N
1596,20221596,357001532,언하동,경상북도 영천시 새미길 121,경상북도 영천시 언하동 146-1,N,N,N,N,N
1597,20221597,357001578,언하동,경상북도 영천시 상신기길 89,경상북도 영천시 언하동 산28-8,N,N,N,N,N
1598,20221598,357001527,언하동,경상북도 영천시 언하공단뒷길 64,경상북도 영천시 신기동 280-2,N,N,N,N,N
1599,20221599,357000020,언하동,,경상북도 영천시 언하동 412,Y,Y,Y,N,N
1600,20221600,357001525,망정동,경상북도 영천시 창신2길 24,,N,N,N,N,N
1601,20221601,357001526,망정동,경상북도 영천시 창신2길 52,,N,N,N,N,N
1602,20221602,357001528,망정동,경상북도 영천시 창신2길 53,,N,N,N,N,N
1603,20221603,357001529,망정동,경상북도 영천시 창신2길 23,,N,N,N,N,N
1604,20221604,357000021,망정동,,경상북도 영천시 망정동 417-17,Y,Y,Y,Y,Y
1605,20221605,357000022,망정동,경상북도 영천시 망정로 103,경상북도 영천시 망정동 401,N,N,N,N,N
1606,20221606,357000023,망정동,,경상북도 영천시 망정동 360,Y,Y,Y,Y,Y
1607,20221607,357010680,망정동,경상북도 영천시 망정로 43,,Y,N,N,N,N
1608,20221608,357000024,망정동,경상북도 영천시 망정로23,경상북도 영천시 망정동 238,N,N,N,N,N
1609,20221609,357001752,망정동,,경상북도 영천시 망정동 205-2,Y,Y,Y,N,N
1610,20221610,357000025,망정동,경상북도 영천시 호국로117,경상북도 영천시 망정동 173-9,Y,Y,Y,Y,Y
1611,20221611,357000059,망정동,경상북도 영천시 호국로120,경상북도 영천시 망정동 153-39,N,N,N,N,N
1612,20221612,357000060,망정동,경상북도 영천시 영화로 339,경상북도 영천시 망정동 106-1,N,N,N,N,N
1613,20221613,357000015,조교동,경상북도 영천시 영화로 330,경상북도 영천시 조교동 736-1,N,N,N,N,N
1614,20221614,357000016,조교동,경상북도 영천시 호국로180,경상북도 영천시 조교동 605-7,N,N,N,N,N
1615,20221615,357000017,조교동,,경상북도 영천시 조교동 463-14,N,N,N,N,N
1616,20221616,357000112,금호읍,경상북도 영천시 금호읍 금호로 53,경상북도 영천시 금호읍 덕성리 129-4,Y,N,Y,N,N
1617,20221617,357000113,금호읍,,경상북도 영천시 금호읍 덕성리 318-2,N,N,N,N,N
1618,20221618,357000114,금호읍,경상북도 영천시 금호읍 금호로 56,경상북도 영천시 금호읍 덕성리 254-3,N,N,N,N,N
1619,20221619,357000095,남부동,경상북도 영천시 천문로 206,경상북도 영천시 금노동 492-65,N,N,N,N,N
1620,20221620,357000131,완산동,경상북도 영천시 금완로 58,경상북도 영천시 완산동 1118-2,N,N,N,N,N
1621,20221621,357000005,완산동,경상북도 영천시 역전2길 2,경상북도 영천시 완산동 933-3,Y,Y,Y,Y,N
1622,20221622,357000006,완산동,경상북도 영천시 완산로 34,경상북도 영천시 완산동 983-6,Y,Y,Y,N,N
1623,20221623,357001760,완산동,경상북도 영천시 완산로 38-1,경상북도 영천시 완산동 968-1,N,N,N,N,N
1624,20221624,357000007,완산동,경상북도 영천시 완산로 56,경상북도 영천시 완산동 994-1,Y,Y,Y,Y,N
1625,20221625,357000008,완산동,경상북도 영천시 완산로 70,경상북도 영천시 완산동 994-78,Y,Y,Y,Y,N
1626,20221626,357001714,완산동,,경상북도 영천시 완산동 702-2,N,N,N,N,N
1627,20221627,357001713,완산동,,경상북도 영천시 완산동 1464,N,N,N,N,N
1628,20221628,357001715,완산동,경상북도 영천시 완산5길 107,경상북도 영천시 완산동 1472,N,N,N,N,N
1629,20221629,357001716,완산동,,경상북도 영천시 완산동 699-7,N,N,N,N,N
1630,20221630,357001712,완산동,경상북도 영천시 완산2길 51,경상북도 영천시 완산동 961-4,N,N,N,N,N
1631,20221631,357001711,완산동,,경상북도 영천시 완산동 729-61,N,N,N,N,N
1632,20221632,357010678,완산동,경상북도 영천시 시장로 96,경상북도 영천시 완산동 1446,N,N,N,N,N
1633,20221633,357010677,완산동,,경상북도 영천시 완산동 1455,N,N,N,N,N
1634,20221634,357000071,완산동,경상북도 영천시 완산로 55,경상북도 영천시 완산동 988-28,Y,Y,Y,Y,N
1635,20221635,357000087,완산동,경상북도 영천시 시장로 55,경상북도 영천시 완산동 1069-1,Y,Y,Y,Y,Y
1636,20221636,357000098,완산동,경상북도 영천시 시장로 44,경상북도 영천시 완산동 1074-2,Y,Y,Y,Y,N
1637,20221637,357000099,완산동,경상북도 영천시 시장로 74,경상북도 영천시 완산동 988-2,Y,Y,Y,Y,N
1638,20221638,357000072,완산동,경상북도 영천시 완산로 31,경상북도 영천시 완산동 985-3,Y,Y,Y,N,N
1639,20221639,357000073,완산동,경상북도 영천시 완산로 9,경상북도 영천시 완산동 933-1,N,N,N,N,N
1640,20221640,357000074,완산동,경상북도 영천시 역전로 31,경상북도 영천시 완산동 1084-7,N,N,N,N,N
1641,20221641,357000075,완산동,경상북도 영천시 역전로 5,경상북도 영천시 완산동 1056-12,Y,N,Y,N,N
1642,20221642,357000076,금노동,경상북도 영천시 시장로 13,경상북도 영천시 금노동 523-3,N,N,N,N,N
1643,20221643,357000077,금노동,경상북도 영천시 강변로 63,경상북도 영천시 금노동 544-22,N,N,N,N,N
1644,20221644,357000078,금노동,경상북도 영천시 걍변로 36,경상북도 영천시 금노동 561-2,Y,Y,Y,Y,N
1645,20221645,357000001,금노동,경상북도 영천시 강변로 44,경상북도 영천시 금노동 584-5,Y,Y,Y,Y,N
1646,20221646,357000128,금노동,경상북도 영천시 강변로 50,경상북도 영천시 금노동 585-3,N,N,N,N,N
1647,20221647,357000002,금노동,경상북도 영천시 시장로 10,경상북도 영천시 금노동 523-7,N,N,N,N,N
1648,20221648,357000003,완산동,경상북도 영천시 역전로 12,경상북도 영천시 완산동 1075-3,Y,N,Y,N,N
1649,20221649,357000004,완산동,경상북도 영천시 역전로 40,경상북도 영천시 완산동 902-2,N,N,N,N,N
1650,20221650,357000130,완산동,경상북도 영천시 금완로 57,경상북도 영천시 완산동 1118-15,N,N,N,N,N
1651,20221651,357000096,완산동,경상북도 영천시 천문로 252,경상북도 영천시 완산동 1100-8,N,N,N,N,N
1652,20221652,357000088,금노동,경상북도 영천시 천면로 247,경상북도 영천시 금노동 504-1,Y,N,Y,N,N
1653,20221653,357001679,금노동,경상북도 영천시 금완료 33,경상북도 영천시 금노동 499-7,N,N,N,N,N
1654,20221654,357000129,금노동,경상북도 영천시 금완로 34,경상북도 영천시 금노동 500-5,N,N,N,N,N
1655,20221655,357000089,금노동,경상북도 영천시 천문로 201,경상북도 영천시 금노동 684-3,N,N,N,N,N
